Gender,New,OCS1,OCS2,OCS3,OCS4,WRI1,WRI2,WRI3,WRI4,Logins_start-OCS1,Logins_OCS1-WRI1,Logins_WRI1-OCS2,Logins_OCS2-WRI2,Logins_WRI2-OCS3,Logins_OCS3-WRI3,LoginsWRI3-OCS4,Logins_OCS4-WRI4,ViewsForumPs_Start-OCS1,ViewsForumPs_OCS1-WRI1,ViewsForumPs_WRI1-OCS2,ViewsForumPs_OCS2-WRI2,ViewsForumPs_WRI2-OCS3,ViewsForumPs_OCS3-WRI3,ViewsForumPs_WRI3-OCS4,ViewsForumPs_OCS4-WRI4,ViewsForumC_Start-OCS1,ViewsForumC_OCS1-WRI1,ViewsForumC_WRI1-OCS2,ViewsForumC_OCS2-WRI2,ViewsForumC_WRI2-OCS3,ViewsForumC_OCS3-WRI3,ViewsForumC_WRI3-OCS4,ViewsForumC_OCS4-WRI4,ViewsForumTheStart-OCS1,ViewsForumTheOCS1-WRI1,ViewsForumTheWRI1-OCS2,ViewsForumTheOCS2-WRI2,ViewsForumTheWRI2-OCS3,ViewsForumTheOCS3-WRI3,ViewsForumTheWRI3-OCS4,ViewsForumTheOCS4-WRI4,ViewsForumTm_Start-OCS1,ViewsForumTm_OCS1-WRI1,ViewsForumTm_WRI1-OCS2,ViewsForumTm_OCS2-WRI2,ViewsForumTm_WRI2-OCS3,ViewsForumTm_OCS3-WRI3,ViewsForumTm_WRI3-OCS4,ViewsForumTm_OCS4-WRI4,ViewsNews_Start-OCS1,ViewsNews_OCS1-WRI1,ViewsNews_WRI1-OCS2,ViewsNews_OCS2-WRI2,ViewsNews_WRI2-OCS3,ViewsNews_OCS3-WRI3,ViewsNews_WRI3-OCS4,ViewsNews_OCS4-WRI4,PostsForumPs_Start-OCS1,PostsForumPs_OCS1-WRI1,PostsForumPs_WRI1-OCS2,PostsForumPs_OCS2-WRI2,PostsForumPs_WRI2-OCS3,PostsForumPs_OCS3-WRI3,PostsForumPs_WRI3-OCS4,PostsForumPs_OCS4-WRI4,PostsForumC_Start-OCS1,PostsForumC_OCS1-WRI1,PostsForumC_WRI1-OCS2,PostsForumC_OCS2-WRI2,PostsForumC_WRI2-OCS3,PostsForumC_OCS3-WRI3,PostsForumC_WRI3-OCS4,PostsForumC_OCS4-WRI4,PostsForumThe_Start-OCS1,PostsForumThe_OCS1-WRI1,PostsForumThe_WRI1-OCS2,PostsForumThe_OCS2-WRI2,PostsForumThe_WRI2-OCS3,PostsForumThe_OCS3-WRI3,PostsForumThe_WRI3-OCS4,PostsForumThe_OCS4-WRI4,PostsForumTm_Start-OCS1,PostsForumTm_OCS1-WRI1,PostsForumTm_WRI1-OCS2,PostsForumTm_OCS2-WRI2,PostsForumTm_WRI2-OCS3,PostsForumTm_OCS3-WRI3,PostsForumTm_WRI3-OCS4,PostsForumTm_OCS4-WRI4,Final
M,1,present,absent,absent,absent,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,9.5,10,9,0,4,18,84,18,17,20,21,4,0,0,40,35,0,0,0,0,0,0,0,0,7,11,0,0,9,29,10,23,8,17,8,13,10,34,12,26,9,19,9,15,9,3,12,2,12,3,12,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,pass
M,1,present,absent,absent,absent,10,3.5,10,9.5,15,29,43,34,18,41,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,5,2,4,2,3,2,5,2,4,1,3,1,2,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,present,present,absent,9,7.5,2.5,2.5,8,15,15,21,7,9,9,1,0,0,6,5,0,0,0,0,0,0,0,0,2,3,0,0,9,31,11,24,8,18,8,14,5,15,5,12,4,9,4,7,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fail
M,1,present,present,absent,present,10,7,10,9.5,31,32,65,26,47,22,44,19,0,0,7,6,0,0,0,0,0,0,0,0,3,5,0,0,14,47,16,37,12,27,12,21,6,19,7,15,5,11,5,8,29,10,38,6,38,10,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,pass
M,1,absent,absent,present,absent,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,9,7,0,0,6,13,16,7,1,3,1,0,0,0,5,4,0,0,0,0,0,0,0,0,1,1,0,0,3,10,3,8,3,6,3,4,1,1,1,1,0,1,0,1,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0.5,0,0,0,2,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,0,1,0,1,0,0,0,0,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,6.5,0,0,0,6,20,35,4,3,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,7,22,8,17,6,12,6,10,10,32,11,25,8,18,8,14,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,fail
M,1,present,absent,absent,absent,7,10,8.5,7.5,7,4,6,18,27,15,8,4,0,0,17,15,0,0,0,0,0,0,0,0,3,4,0,0,3,9,3,7,2,5,2,4,1,3,1,3,1,2,1,1,6,2,9,1,9,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,present,absent,present,present,7.5,0,9,7.5,8,31,53,18,7,36,49,37,0,0,6,6,0,0,0,0,0,0,0,0,10,15,0,0,7,23,8,18,6,13,6,10,15,49,17,39,13,28,13,22,7,2,10,1,10,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,fail
M,1,present,present,present,absent,6.5,0,0,0,2,6,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,7,2,9,1,9,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,8,8.5,8.5,7.5,3,9,5,34,14,19,6,5,0,0,69,60,0,0,0,0,0,0,0,0,42,64,0,0,18,58,20,46,15,33,15,25,4,12,4,9,3,7,3,5,5,2,6,1,6,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,8.5,7,7,0,28,19,30,14,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,2,5,2,4,1,2,1,1,0,1,0,1,5,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,absent,8,5,0,0,14,17,25,10,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,8,3,6,3,4,0,1,0,1,0,1,0,1,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,present,9.5,9,7,2.5,19,33,22,12,12,6,11,7,0,0,10,8,0,0,0,0,0,0,0,0,6,8,0,0,11,35,12,27,9,20,9,15,4,12,4,10,3,7,3,5,4,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,present,present,present,8.5,6,6.5,2,12,28,42,56,25,51,20,30,0,0,1,1,0,0,0,0,0,0,0,0,4,7,0,0,4,13,4,10,3,7,3,6,1,4,1,3,1,2,1,2,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,present,present,present,present,7,5,6,3.5,2,15,32,25,6,22,20,34,0,0,9,8,0,0,0,0,0,0,0,0,0,1,0,0,5,16,5,12,4,9,4,7,0,0,0,0,0,0,0,0,4,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,present,present,present,present,9,4,9.5,10,7,22,21,13,17,23,18,28,0,0,7,7,0,0,0,0,0,0,0,0,10,15,0,0,16,53,18,42,14,30,14,23,3,9,3,7,2,5,2,4,14,5,19,3,19,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,9.5,9.5,10,9.5,77,31,17,13,19,11,18,9,0,0,21,19,0,0,0,0,0,0,0,0,2,3,0,0,6,20,7,16,5,11,5,9,1,4,2,3,1,2,1,2,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,absent,absent,absent,absent,5,0,0,0,0,1,1,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,absent,absent,9,0,0,0,18,23,17,8,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,15,48,17,37,12,27,12,21,2,8,3,6,2,4,2,3,5,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,absent,absent,10,8.5,7.5,1.5,30,55,62,47,43,32,34,16,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,7,24,8,19,6,13,6,10,4,14,5,11,4,8,4,6,6,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,pass
M,1,present,present,present,present,10,7,10,9.5,8,16,10,11,10,6,6,13,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,3,9,3,7,2,5,2,4,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,present,absent,absent,absent,9,5,9,0,11,14,24,12,10,12,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,9,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,absent,9.5,9.5,10,0,46,114,167,74,97,74,65,4,0,0,25,21,0,0,0,0,0,0,0,0,4,7,0,0,39,127,44,99,33,72,33,55,8,27,9,21,7,15,7,12,10,3,14,2,14,3,14,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,5,2,4,2,3,0,1,0,1,0,0,0,0,fail
F,1,present,present,present,absent,9,9.5,0,5,28,44,47,25,28,5,4,10,0,0,21,19,0,0,0,0,0,0,0,0,6,8,0,0,12,40,14,31,10,22,10,17,3,10,3,8,3,6,3,4,5,2,7,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,present,absent,7,1.5,5.5,0,13,25,29,33,16,19,10,5,0,0,34,29,0,0,0,0,0,0,0,0,0,0,0,0,11,35,12,28,9,20,9,15,1,2,1,2,1,1,1,1,2,1,3,1,3,1,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,1,2,1,1,0,1,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,6,2,4,1,3,1,2,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fail
F,1,present,present,present,present,9.5,10,10,8.5,17,25,79,34,96,15,149,12,0,0,8,7,0,0,0,0,0,0,0,0,0,1,0,0,5,17,6,13,4,10,4,7,2,6,2,5,2,3,2,3,16,5,21,3,21,5,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,pass
F,1,present,present,present,present,7.5,5,7.5,0,29,68,72,47,52,49,81,54,0,0,59,51,0,0,0,0,0,0,0,0,49,74,0,0,55,182,63,142,47,103,47,79,12,39,13,30,10,22,10,17,22,7,29,4,29,7,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,0,1,0,1,0,0,0,0,fail
M,1,present,present,present,present,9.5,9.5,3,7,39,80,66,51,90,14,27,35,0,0,22,19,0,0,0,0,0,0,0,0,8,12,0,0,42,140,49,109,36,79,36,61,19,63,22,49,16,35,16,27,16,5,21,3,21,5,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,present,present,10,9.5,10,9.5,1,14,14,9,8,12,9,12,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,18,6,14,5,10,5,8,0,1,0,0,0,0,0,0,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,absent,absent,absent,absent,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,present,present,9,8.5,9,0,24,23,9,7,4,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,4,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,present,present,absent,8.5,6.5,7,0.5,34,27,18,12,7,5,10,5,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,10,34,12,27,9,19,9,15,5,15,5,12,4,9,4,7,3,1,4,1,4,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,5,0,0,0,0,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,6,13,4,9,4,7,4,15,5,12,4,8,4,6,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,present,present,8,5,4.5,5,20,57,53,53,34,35,38,32,0,0,148,129,0,0,0,0,0,0,0,0,55,83,0,0,49,160,56,125,42,90,42,69,17,56,20,44,15,32,15,24,21,7,27,4,27,7,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,10,9.5,10,2.5,16,30,65,33,91,44,91,107,0,0,10,9,0,0,0,0,0,0,0,0,13,19,0,0,12,38,13,30,10,22,10,17,6,18,6,14,5,10,5,8,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,9,5,1,0,19,25,13,11,6,10,3,0,0,0,5,5,0,0,0,0,0,0,0,0,1,2,0,0,5,17,6,14,5,10,5,8,2,6,2,5,2,3,2,3,8,3,11,2,11,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fail
M,1,present,present,present,present,10,9.5,9,10,6,29,19,32,7,23,15,18,0,0,23,21,0,0,0,0,0,0,0,0,1,1,0,0,13,43,15,33,11,24,11,19,1,4,1,3,1,2,1,2,6,2,8,1,8,2,8,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
F,1,present,absent,absent,absent,6.5,0,0,0,1,25,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,2,5,2,4,0,1,1,1,0,1,0,1,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,9,4.5,10,7.5,3,20,22,34,25,13,16,19,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7,22,8,17,6,12,6,10,4,13,4,10,3,7,3,6,11,4,15,2,15,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,absent,present,present,10,8,8.5,0,36,32,21,39,22,40,17,6,0,0,11,9,0,0,0,0,0,0,0,0,8,11,0,0,24,78,27,61,20,44,20,34,26,85,30,67,22,48,22,37,8,3,11,2,11,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,1,0,1,pass
F,1,present,absent,present,absent,8.5,4.5,0,0,25,20,59,8,5,3,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,4,13,5,10,3,8,3,6,2,7,2,5,2,4,2,3,4,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,present,present,present,9.5,10,10,0,23,42,49,44,10,38,13,15,0,0,54,48,0,0,0,0,0,0,0,0,0,1,0,0,15,49,17,38,13,28,13,21,1,4,1,3,1,2,1,2,5,2,6,1,6,2,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,absent,absent,absent,absent,7,3.5,0,0,0,7,5,2,7,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,absent,absent,6,0,0,0,5,43,51,12,8,1,1,1,0,0,38,34,0,0,0,0,0,0,0,0,10,14,0,0,25,81,28,63,21,46,21,35,16,52,18,41,14,29,14,23,7,2,10,1,10,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,fail
M,1,present,present,absent,absent,9,8,0,0,42,48,58,40,31,10,8,2,0,0,18,16,0,0,0,0,0,0,0,0,2,2,0,0,14,45,16,35,12,25,12,20,14,47,16,37,12,27,12,21,6,2,8,1,8,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,fail
M,1,present,absent,absent,absent,5,0,0,0,7,12,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,20,7,15,5,11,5,9,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,present,present,7.5,10,10,0,9,22,10,29,12,17,9,3,0,0,19,17,0,0,0,0,0,0,0,0,4,7,0,0,8,26,9,20,7,15,7,11,1,3,1,3,1,2,1,2,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pass
M,1,present,present,absent,absent,6,0,0,0,6,13,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,25,9,19,6,14,6,11,4,15,5,12,4,8,4,6,3,1,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,5.5,5,4,7.5,17,26,34,25,15,16,23,25,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,3,8,3,6,2,5,2,4,2,6,2,4,1,3,1,2,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,absent,absent,7,2.5,8.5,7.5,9,54,67,37,17,31,19,11,0,0,84,73,0,0,0,0,0,0,0,0,8,11,0,0,36,120,42,94,31,68,31,52,8,28,10,22,7,16,7,12,20,7,27,4,27,7,27,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,fail
F,1,present,present,present,absent,9,9,4.5,2.5,8,34,23,42,22,21,10,19,0,0,77,68,0,0,0,0,0,0,0,0,5,7,0,0,8,27,9,21,7,15,7,12,2,5,2,4,1,3,1,2,3,1,4,1,4,1,4,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,absent,absent,absent,6.5,4.5,5,7.5,3,12,9,23,6,23,6,10,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,5,2,4,2,3,0,1,0,0,0,0,0,0,8,3,11,2,11,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,absent,present,present,present,10,8,7.5,0,6,35,47,18,14,8,5,1,0,0,1,1,0,0,0,0,0,0,0,0,3,4,0,0,8,26,9,20,7,15,7,11,7,24,8,19,6,14,6,11,3,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,fail
M,1,absent,absent,absent,absent,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,1,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,9.5,5,8.5,5,23,54,48,65,35,54,39,50,0,0,41,35,0,0,0,0,0,0,0,0,6,9,0,0,16,52,18,40,13,29,13,22,11,37,13,29,10,21,10,16,2,1,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,pass
M,1,present,present,present,present,10,10,10,10,2,7,11,18,6,4,3,2,0,0,61,53,0,0,0,0,0,0,0,0,4,7,0,0,15,48,17,38,13,27,13,21,5,15,5,12,4,9,4,7,6,2,8,1,8,2,8,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,1,3,1,2,0,1,0,1,0,0,0,0,fail
M,1,present,present,present,absent,9.5,0,3.5,10,2,16,36,30,11,32,23,4,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,8,27,9,21,7,15,7,12,1,3,1,2,1,1,1,1,4,1,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,10,10,2.5,0,20,32,27,32,23,55,6,5,0,0,15,13,0,0,0,0,0,0,0,0,9,14,0,0,11,36,13,28,9,20,9,16,3,11,4,8,3,6,3,5,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,fail
M,1,present,absent,absent,absent,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,6,2,4,2,3,1,2,1,1,0,1,0,1,1,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fail
F,1,present,present,present,present,2.5,0,10,9.5,8,29,22,17,33,21,13,8,0,0,1,1,0,0,0,0,0,0,0,0,13,19,0,0,4,12,4,9,3,7,3,5,3,10,4,8,3,6,3,4,7,2,10,1,10,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,fail
